Hepatite,Município,cod_ibge,quantidade,code_muni,name,crs,Data,pop,Data_Formatada,Taxa
Hepatite C,Muitos Capões,431261,0,4312617,Muitos Capões,05Âª CRS,2019-01-01 00:00:00,3103,01/01/2019,0
Hepatite C,Muitos Capões,431261,0,4312617,Muitos Capões,05Âª CRS,2020-01-01 00:00:00,3087,01/01/2020,0
Hepatite C,Muitos Capões,431261,1,4312617,Muitos Capões,05Âª CRS,2021-01-01 00:00:00,3002,01/01/2021,"33,31"
Hepatite C,Muitos Capões,431261,2,4312617,Muitos Capões,05Âª CRS,2022-01-01 00:00:00,3002,01/01/2022,"66,62"
Hepatite C,Muitos Capões,431261,0,4312617,Muitos Capões,05Âª CRS,2023-01-01 00:00:00,3002,01/01/2023,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2015-01-01 00:00:00,1902,01/01/2015,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2016-01-01 00:00:00,1987,01/01/2016,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2017-01-01 00:00:00,2007,01/01/2017,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2018-01-01 00:00:00,2022,01/01/2018,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2019-01-01 00:00:00,1998,01/01/2019,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2020-01-01 00:00:00,1967,01/01/2020,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2021-01-01 00:00:00,1992,01/01/2021,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2022-01-01 00:00:00,1992,01/01/2022,0
Hepatite A,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2023-01-01 00:00:00,1992,01/01/2023,0
Hepatite B,Muliterno,431262,3,4312625,Muliterno,06Âª CRS,2015-01-01 00:00:00,1902,01/01/2015,"157,73"
Hepatite B,Muliterno,431262,1,4312625,Muliterno,06Âª CRS,2016-01-01 00:00:00,1987,01/01/2016,"50,33"
Hepatite B,Muliterno,431262,1,4312625,Muliterno,06Âª CRS,2017-01-01 00:00:00,2007,01/01/2017,"49,83"
Hepatite B,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2018-01-01 00:00:00,2022,01/01/2018,0
Hepatite B,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2019-01-01 00:00:00,1998,01/01/2019,0
Hepatite B,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2020-01-01 00:00:00,1967,01/01/2020,0
Hepatite B,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2021-01-01 00:00:00,1992,01/01/2021,0
Hepatite B,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2022-01-01 00:00:00,1992,01/01/2022,0
Hepatite B,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2023-01-01 00:00:00,1992,01/01/2023,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2015-01-01 00:00:00,1902,01/01/2015,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2016-01-01 00:00:00,1987,01/01/2016,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2017-01-01 00:00:00,2007,01/01/2017,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2018-01-01 00:00:00,2022,01/01/2018,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2019-01-01 00:00:00,1998,01/01/2019,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2020-01-01 00:00:00,1967,01/01/2020,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2021-01-01 00:00:00,1992,01/01/2021,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2022-01-01 00:00:00,1992,01/01/2022,0
Hepatite C,Muliterno,431262,0,4312625,Muliterno,06Âª CRS,2023-01-01 00:00:00,1992,01/01/2023,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2015-01-01 00:00:00,17638,01/01/2015,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2016-01-01 00:00:00,17655,01/01/2016,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2017-01-01 00:00:00,17932,01/01/2017,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2018-01-01 00:00:00,17962,01/01/2018,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2019-01-01 00:00:00,18191,01/01/2019,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2020-01-01 00:00:00,18466,01/01/2020,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2021-01-01 00:00:00,18866,01/01/2021,0
Hepatite A,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2022-01-01 00:00:00,18866,01/01/2022,0
Hepatite A,Não-Me-Toque,431265,1,4312658,Não-Me-Toque,06Âª CRS,2023-01-01 00:00:00,18866,01/01/2023,"5,3"
Hepatite B,Não-Me-Toque,431265,4,4312658,Não-Me-Toque,06Âª CRS,2015-01-01 00:00:00,17638,01/01/2015,"22,68"
Hepatite B,Não-Me-Toque,431265,5,4312658,Não-Me-Toque,06Âª CRS,2016-01-01 00:00:00,17655,01/01/2016,"28,32"
Hepatite B,Não-Me-Toque,431265,4,4312658,Não-Me-Toque,06Âª CRS,2017-01-01 00:00:00,17932,01/01/2017,"22,31"
Hepatite B,Não-Me-Toque,431265,3,4312658,Não-Me-Toque,06Âª CRS,2018-01-01 00:00:00,17962,01/01/2018,"16,7"
Hepatite B,Não-Me-Toque,431265,2,4312658,Não-Me-Toque,06Âª CRS,2019-01-01 00:00:00,18191,01/01/2019,"10,99"
Hepatite B,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2020-01-01 00:00:00,18466,01/01/2020,0
Hepatite B,Não-Me-Toque,431265,5,4312658,Não-Me-Toque,06Âª CRS,2021-01-01 00:00:00,18866,01/01/2021,"26,5"
Hepatite B,Não-Me-Toque,431265,2,4312658,Não-Me-Toque,06Âª CRS,2022-01-01 00:00:00,18866,01/01/2022,"10,6"
Hepatite B,Não-Me-Toque,431265,1,4312658,Não-Me-Toque,06Âª CRS,2023-01-01 00:00:00,18866,01/01/2023,"5,3"
Hepatite C,Não-Me-Toque,431265,2,4312658,Não-Me-Toque,06Âª CRS,2015-01-01 00:00:00,17638,01/01/2015,"11,34"
Hepatite C,Não-Me-Toque,431265,1,4312658,Não-Me-Toque,06Âª CRS,2016-01-01 00:00:00,17655,01/01/2016,"5,66"
Hepatite C,Não-Me-Toque,431265,6,4312658,Não-Me-Toque,06Âª CRS,2017-01-01 00:00:00,17932,01/01/2017,"33,46"
Hepatite C,Não-Me-Toque,431265,5,4312658,Não-Me-Toque,06Âª CRS,2018-01-01 00:00:00,17962,01/01/2018,"27,84"
Hepatite C,Não-Me-Toque,431265,3,4312658,Não-Me-Toque,06Âª CRS,2019-01-01 00:00:00,18191,01/01/2019,"16,49"
Hepatite C,Não-Me-Toque,431265,2,4312658,Não-Me-Toque,06Âª CRS,2020-01-01 00:00:00,18466,01/01/2020,"10,83"
Hepatite C,Não-Me-Toque,431265,2,4312658,Não-Me-Toque,06Âª CRS,2021-01-01 00:00:00,18866,01/01/2021,"10,6"
Hepatite C,Não-Me-Toque,431265,1,4312658,Não-Me-Toque,06Âª CRS,2022-01-01 00:00:00,18866,01/01/2022,"5,3"
Hepatite C,Não-Me-Toque,431265,0,4312658,Não-Me-Toque,06Âª CRS,2023-01-01 00:00:00,18866,01/01/2023,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2015-01-01 00:00:00,1834,01/01/2015,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2016-01-01 00:00:00,1848,01/01/2016,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2017-01-01 00:00:00,1869,01/01/2017,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2018-01-01 00:00:00,1901,01/01/2018,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2019-01-01 00:00:00,1944,01/01/2019,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2020-01-01 00:00:00,1960,01/01/2020,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2021-01-01 00:00:00,1981,01/01/2021,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2022-01-01 00:00:00,1981,01/01/2022,0
Hepatite A,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2023-01-01 00:00:00,1981,01/01/2023,0
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2015-01-01 00:00:00,1834,01/01/2015,0
Hepatite B,Nicolau Vergueiro,431267,1,4312674,Nicolau Vergueiro,06Âª CRS,2016-01-01 00:00:00,1848,01/01/2016,"54,11"
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2017-01-01 00:00:00,1869,01/01/2017,0
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2018-01-01 00:00:00,1901,01/01/2018,0
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2019-01-01 00:00:00,1944,01/01/2019,0
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2020-01-01 00:00:00,1960,01/01/2020,0
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2021-01-01 00:00:00,1981,01/01/2021,0
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2022-01-01 00:00:00,1981,01/01/2022,0
Hepatite B,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2023-01-01 00:00:00,1981,01/01/2023,0
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2015-01-01 00:00:00,1834,01/01/2015,0
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2016-01-01 00:00:00,1848,01/01/2016,0
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2017-01-01 00:00:00,1869,01/01/2017,0
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2018-01-01 00:00:00,1901,01/01/2018,0
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2019-01-01 00:00:00,1944,01/01/2019,0
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2020-01-01 00:00:00,1960,01/01/2020,0
Hepatite C,Nicolau Vergueiro,431267,1,4312674,Nicolau Vergueiro,06Âª CRS,2021-01-01 00:00:00,1981,01/01/2021,"50,48"
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2022-01-01 00:00:00,1981,01/01/2022,0
Hepatite C,Nicolau Vergueiro,431267,0,4312674,Nicolau Vergueiro,06Âª CRS,2023-01-01 00:00:00,1981,01/01/2023,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2015-01-01 00:00:00,12057,01/01/2015,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2016-01-01 00:00:00,12123,01/01/2016,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2017-01-01 00:00:00,12293,01/01/2017,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2018-01-01 00:00:00,12379,01/01/2018,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2019-01-01 00:00:00,12441,01/01/2019,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2020-01-01 00:00:00,12558,01/01/2020,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2021-01-01 00:00:00,12747,01/01/2021,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2022-01-01 00:00:00,12747,01/01/2022,0
Hepatite A,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2023-01-01 00:00:00,12747,01/01/2023,0
Hepatite B,Nonoai,431270,4,4312708,Nonoai,11Âª CRS,2015-01-01 00:00:00,12057,01/01/2015,"33,18"
Hepatite B,Nonoai,431270,3,4312708,Nonoai,11Âª CRS,2016-01-01 00:00:00,12123,01/01/2016,"24,75"
Hepatite B,Nonoai,431270,2,4312708,Nonoai,11Âª CRS,2017-01-01 00:00:00,12293,01/01/2017,"16,27"
Hepatite B,Nonoai,431270,4,4312708,Nonoai,11Âª CRS,2018-01-01 00:00:00,12379,01/01/2018,"32,31"
Hepatite B,Nonoai,431270,3,4312708,Nonoai,11Âª CRS,2019-01-01 00:00:00,12441,01/01/2019,"24,11"
Hepatite B,Nonoai,431270,1,4312708,Nonoai,11Âª CRS,2020-01-01 00:00:00,12558,01/01/2020,"7,96"
Hepatite B,Nonoai,431270,2,4312708,Nonoai,11Âª CRS,2021-01-01 00:00:00,12747,01/01/2021,"15,69"
Hepatite B,Nonoai,431270,1,4312708,Nonoai,11Âª CRS,2022-01-01 00:00:00,12747,01/01/2022,"7,84"
Hepatite B,Nonoai,431270,1,4312708,Nonoai,11Âª CRS,2023-01-01 00:00:00,12747,01/01/2023,"7,84"
Hepatite C,Nonoai,431270,1,4312708,Nonoai,11Âª CRS,2015-01-01 00:00:00,12057,01/01/2015,"8,29"
Hepatite C,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2016-01-01 00:00:00,12123,01/01/2016,0
Hepatite C,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2017-01-01 00:00:00,12293,01/01/2017,0
Hepatite C,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2018-01-01 00:00:00,12379,01/01/2018,0
Hepatite C,Nonoai,431270,2,4312708,Nonoai,11Âª CRS,2019-01-01 00:00:00,12441,01/01/2019,"16,08"
Hepatite C,Nonoai,431270,1,4312708,Nonoai,11Âª CRS,2020-01-01 00:00:00,12558,01/01/2020,"7,96"
Hepatite C,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2021-01-01 00:00:00,12747,01/01/2021,0
Hepatite C,Nonoai,431270,0,4312708,Nonoai,11Âª CRS,2022-01-01 00:00:00,12747,01/01/2022,0
Hepatite C,Nonoai,431270,2,4312708,Nonoai,11Âª CRS,2023-01-01 00:00:00,12747,01/01/2023,"15,69"
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2015-01-01 00:00:00,3389,01/01/2015,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2016-01-01 00:00:00,3413,01/01/2016,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2017-01-01 00:00:00,3428,01/01/2017,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2018-01-01 00:00:00,3458,01/01/2018,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2019-01-01 00:00:00,3468,01/01/2019,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2020-01-01 00:00:00,3483,01/01/2020,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2021-01-01 00:00:00,3509,01/01/2021,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2022-01-01 00:00:00,3509,01/01/2022,0
Hepatite A,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2023-01-01 00:00:00,3509,01/01/2023,0
Hepatite B,Nova Alvorada,431275,3,4312757,Nova Alvorada,06Âª CRS,2015-01-01 00:00:00,3389,01/01/2015,"88,52"
Hepatite B,Nova Alvorada,431275,2,4312757,Nova Alvorada,06Âª CRS,2016-01-01 00:00:00,3413,01/01/2016,"58,6"
Hepatite B,Nova Alvorada,431275,3,4312757,Nova Alvorada,06Âª CRS,2017-01-01 00:00:00,3428,01/01/2017,"87,51"
Hepatite B,Nova Alvorada,431275,1,4312757,Nova Alvorada,06Âª CRS,2018-01-01 00:00:00,3458,01/01/2018,"28,92"
Hepatite B,Nova Alvorada,431275,1,4312757,Nova Alvorada,06Âª CRS,2019-01-01 00:00:00,3468,01/01/2019,"28,84"
Hepatite B,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2020-01-01 00:00:00,3483,01/01/2020,0
Hepatite B,Nova Alvorada,431275,1,4312757,Nova Alvorada,06Âª CRS,2021-01-01 00:00:00,3509,01/01/2021,"28,5"
Hepatite B,Nova Alvorada,431275,1,4312757,Nova Alvorada,06Âª CRS,2022-01-01 00:00:00,3509,01/01/2022,"28,5"
Hepatite B,Nova Alvorada,431275,2,4312757,Nova Alvorada,06Âª CRS,2023-01-01 00:00:00,3509,01/01/2023,57
Hepatite C,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2015-01-01 00:00:00,3389,01/01/2015,0
Hepatite C,Nova Alvorada,431275,1,4312757,Nova Alvorada,06Âª CRS,2016-01-01 00:00:00,3413,01/01/2016,"29,3"
Hepatite C,Nova Alvorada,431275,2,4312757,Nova Alvorada,06Âª CRS,2017-01-01 00:00:00,3428,01/01/2017,"58,34"
Hepatite C,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2018-01-01 00:00:00,3458,01/01/2018,0
Hepatite C,Nova Alvorada,431275,1,4312757,Nova Alvorada,06Âª CRS,2019-01-01 00:00:00,3468,01/01/2019,"28,84"
Hepatite C,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2020-01-01 00:00:00,3483,01/01/2020,0
Hepatite C,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2021-01-01 00:00:00,3509,01/01/2021,0
Hepatite C,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2022-01-01 00:00:00,3509,01/01/2022,0
Hepatite C,Nova Alvorada,431275,0,4312757,Nova Alvorada,06Âª CRS,2023-01-01 00:00:00,3509,01/01/2023,0
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2015-01-01 00:00:00,4819,01/01/2015,0
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2016-01-01 00:00:00,4990,01/01/2016,0
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2017-01-01 00:00:00,4972,01/01/2017,0
Hepatite A,Nova Araçá,431280,1,4312807,Nova Araçá,05Âª CRS,2018-01-01 00:00:00,5059,01/01/2018,"19,77"
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2019-01-01 00:00:00,5192,01/01/2019,0
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2020-01-01 00:00:00,5427,01/01/2020,0
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2021-01-01 00:00:00,5595,01/01/2021,0
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2022-01-01 00:00:00,5595,01/01/2022,0
Hepatite A,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2023-01-01 00:00:00,5595,01/01/2023,0
Hepatite B,Nova Araçá,431280,1,4312807,Nova Araçá,05Âª CRS,2015-01-01 00:00:00,4819,01/01/2015,"20,75"
Hepatite B,Nova Araçá,431280,2,4312807,Nova Araçá,05Âª CRS,2016-01-01 00:00:00,4990,01/01/2016,"40,08"
Hepatite B,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2017-01-01 00:00:00,4972,01/01/2017,0
Hepatite B,Nova Araçá,431280,3,4312807,Nova Araçá,05Âª CRS,2018-01-01 00:00:00,5059,01/01/2018,"59,3"
Hepatite B,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2019-01-01 00:00:00,5192,01/01/2019,0
Hepatite B,Nova Araçá,431280,1,4312807,Nova Araçá,05Âª CRS,2020-01-01 00:00:00,5427,01/01/2020,"18,43"
Hepatite B,Nova Araçá,431280,2,4312807,Nova Araçá,05Âª CRS,2021-01-01 00:00:00,5595,01/01/2021,"35,75"
Hepatite B,Nova Araçá,431280,1,4312807,Nova Araçá,05Âª CRS,2022-01-01 00:00:00,5595,01/01/2022,"17,87"
Hepatite B,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2023-01-01 00:00:00,5595,01/01/2023,0
Hepatite C,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2015-01-01 00:00:00,4819,01/01/2015,0
Hepatite C,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2016-01-01 00:00:00,4990,01/01/2016,0
Hepatite C,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2017-01-01 00:00:00,4972,01/01/2017,0
Hepatite C,Nova Araçá,431280,1,4312807,Nova Araçá,05Âª CRS,2018-01-01 00:00:00,5059,01/01/2018,"19,77"
Hepatite C,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2019-01-01 00:00:00,5192,01/01/2019,0
Hepatite C,Nova Araçá,431280,1,4312807,Nova Araçá,05Âª CRS,2020-01-01 00:00:00,5427,01/01/2020,"18,43"
Hepatite C,Nova Araçá,431280,1,4312807,Nova Araçá,05Âª CRS,2021-01-01 00:00:00,5595,01/01/2021,"17,87"
Hepatite C,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2022-01-01 00:00:00,5595,01/01/2022,0
Hepatite C,Nova Araçá,431280,0,4312807,Nova Araçá,05Âª CRS,2023-01-01 00:00:00,5595,01/01/2023,0
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2015-01-01 00:00:00,8615,01/01/2015,0
Hepatite A,Nova Bassano,431290,1,4312906,Nova Bassano,05Âª CRS,2016-01-01 00:00:00,8648,01/01/2016,"11,56"
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2017-01-01 00:00:00,9023,01/01/2017,0
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2018-01-01 00:00:00,9058,01/01/2018,0
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2019-01-01 00:00:00,9112,01/01/2019,0
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2020-01-01 00:00:00,9135,01/01/2020,0
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2021-01-01 00:00:00,9296,01/01/2021,0
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2022-01-01 00:00:00,9296,01/01/2022,0
Hepatite A,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2023-01-01 00:00:00,9296,01/01/2023,0
Hepatite B,Nova Bassano,431290,8,4312906,Nova Bassano,05Âª CRS,2015-01-01 00:00:00,8615,01/01/2015,"92,86"
Hepatite B,Nova Bassano,431290,8,4312906,Nova Bassano,05Âª CRS,2016-01-01 00:00:00,8648,01/01/2016,"92,51"
Hepatite B,Nova Bassano,431290,4,4312906,Nova Bassano,05Âª CRS,2017-01-01 00:00:00,9023,01/01/2017,"44,33"
Hepatite B,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2018-01-01 00:00:00,9058,01/01/2018,0
Hepatite B,Nova Bassano,431290,2,4312906,Nova Bassano,05Âª CRS,2019-01-01 00:00:00,9112,01/01/2019,"21,95"
Hepatite B,Nova Bassano,431290,1,4312906,Nova Bassano,05Âª CRS,2020-01-01 00:00:00,9135,01/01/2020,"10,95"
Hepatite B,Nova Bassano,431290,1,4312906,Nova Bassano,05Âª CRS,2021-01-01 00:00:00,9296,01/01/2021,"10,76"
Hepatite B,Nova Bassano,431290,3,4312906,Nova Bassano,05Âª CRS,2022-01-01 00:00:00,9296,01/01/2022,"32,27"
Hepatite B,Nova Bassano,431290,1,4312906,Nova Bassano,05Âª CRS,2023-01-01 00:00:00,9296,01/01/2023,"10,76"
Hepatite C,Nova Bassano,431290,1,4312906,Nova Bassano,05Âª CRS,2015-01-01 00:00:00,8615,01/01/2015,"11,61"
Hepatite C,Nova Bassano,431290,3,4312906,Nova Bassano,05Âª CRS,2016-01-01 00:00:00,8648,01/01/2016,"34,69"
Hepatite C,Nova Bassano,431290,3,4312906,Nova Bassano,05Âª CRS,2017-01-01 00:00:00,9023,01/01/2017,"33,25"
Hepatite C,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2018-01-01 00:00:00,9058,01/01/2018,0
Hepatite C,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2019-01-01 00:00:00,9112,01/01/2019,0
Hepatite C,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2020-01-01 00:00:00,9135,01/01/2020,0
Hepatite C,Nova Bassano,431290,1,4312906,Nova Bassano,05Âª CRS,2021-01-01 00:00:00,9296,01/01/2021,"10,76"
Hepatite C,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2022-01-01 00:00:00,9296,01/01/2022,0
Hepatite C,Nova Bassano,431290,0,4312906,Nova Bassano,05Âª CRS,2023-01-01 00:00:00,9296,01/01/2023,0
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2015-01-01 00:00:00,2120,01/01/2015,0
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2016-01-01 00:00:00,2138,01/01/2016,0
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2017-01-01 00:00:00,2116,01/01/2017,0
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2018-01-01 00:00:00,2120,01/01/2018,0
Hepatite A,Nova Boa Vista,431295,1,4312955,Nova Boa Vista,15Âª CRS,2019-01-01 00:00:00,2105,01/01/2019,"47,51"
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2020-01-01 00:00:00,2088,01/01/2020,0
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2021-01-01 00:00:00,2115,01/01/2021,0
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2022-01-01 00:00:00,2115,01/01/2022,0
Hepatite A,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2023-01-01 00:00:00,2115,01/01/2023,0
Hepatite B,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2015-01-01 00:00:00,2120,01/01/2015,0
Hepatite B,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2016-01-01 00:00:00,2138,01/01/2016,0
Hepatite B,Nova Boa Vista,431295,0,4312955,Nova Boa Vista,15Âª CRS,2017-01-01 00:00:00,2116,01/01/2017,0
